     425 00100011   0.3032   0.0068  -0.0424   0.0000    60    74    12    14   14.0   17.4    1.6    2.9    93    93    53    43
     426 00100011   0.2854   0.0062   0.0269   0.0000   135   132    19    14   21.0   22.4    5.6    2.9    95    94    32    41
     427 00100011   0.2739  -0.0134  -0.0865   0.0000    86   119    15    13   17.1   21.5    3.5    2.3    93    96    35    40
     428 00100011   0.2762  -0.0096  -0.1416   0.0000   110   129    15    14   19.2   22.2    3.5    2.9    94    94    59    22
     429 00100011   0.2973  -0.0028   0.4010   0.0000   121   124    13    14   20.1   21.9    2.3    2.9    93    95    38     0
     430 00100011   0.2767   0.0157  -0.1680   0.0000   120   151    15    15   20.0   23.6    3.5    3.5    92    96    58    25
     431 00100011   0.2857   0.0159  -0.0546   0.0000    74   102    13    12   15.8   20.2    2.3    1.6    91    96    41    40
     432 00100011   0.2868   0.0220  -0.0647   0.0000   117   117    16    14   19.8   21.4    4.1    2.9    97    97    57    21
     433 00100011   0.2715   0.0270  -0.1483   0.0000    55    83    12    10   13.2   18.4    1.6    0.0    94    93    46     7
     434 00100011   0.2662   0.0260  -0.0367   0.0000   118   152    18    18   19.9   23.6    5.1    5.1    92    97    47    60
